participant_id,condition,source_dataset,start_index,end_index,split
simulations_9.0,roller,simulations,60,90,train
simulations_9.0,roller,simulations,75,105,train
simulations_9.0,roller,simulations,90,120,train
simulations_9.0,roller,simulations,105,135,train
simulations_9.0,roller,simulations,120,150,train
simulations_9.0,roller,simulations,135,165,train
simulations_9.0,roller,simulations,150,180,train
simulations_9.0,roller,simulations,165,195,train
simulations_9.0,roller,simulations,180,210,train
simulations_9.0,roller,simulations,195,225,train
simulations_9.0,roller,simulations,210,240,train
simulations_9.0,roller,simulations,225,255,excluded
simulations_9.0,roller,simulations,240,270,excluded
simulations_9.0,roller,simulations,255,285,excluded
simulations_9.0,roller,simulations,270,300,validation
simulations_9.0,roller,simulations,285,315,validation
simulations_9.0,roller,simulations,300,330,validation
simulations_9.0,roller,simulations,315,345,excluded
simulations_9.0,roller,simulations,330,360,excluded
simulations_9.0,roller,simulations,345,375,excluded
simulations_9.0,roller,simulations,360,390,test
simulations_9.0,roller,simulations,375,405,test
simulations_9.0,roller,simulations,390,420,test
simulations_9.0,room,simulations,0,30,train
simulations_9.0,room,simulations,15,45,train
simulations_9.0,room,simulations,30,60,train
simulations_9.0,room,simulations,45,75,train
simulations_9.0,room,simulations,60,90,train
simulations_9.0,room,simulations,75,105,train
simulations_9.0,room,simulations,90,120,train
simulations_9.0,room,simulations,105,135,train
simulations_9.0,room,simulations,120,150,train
simulations_9.0,room,simulations,135,165,train
simulations_9.0,room,simulations,150,180,train
simulations_9.0,room,simulations,165,195,train
simulations_9.0,room,simulations,180,210,train
simulations_9.0,room,simulations,195,225,train
simulations_9.0,room,simulations,210,240,train
simulations_9.0,room,simulations,225,255,excluded
simulations_9.0,room,simulations,240,270,excluded
simulations_9.0,room,simulations,255,285,excluded
simulations_9.0,room,simulations,270,300,validation
simulations_9.0,room,simulations,285,315,validation
simulations_9.0,room,simulations,300,330,validation
simulations_9.0,room,simulations,315,345,excluded
simulations_9.0,room,simulations,330,360,excluded
simulations_9.0,room,simulations,345,375,excluded
simulations_9.0,room,simulations,360,390,test
simulations_9.0,room,simulations,375,405,test
simulations_9.0,room,simulations,390,420,test
simulations_9.0,sea,simulations,0,30,train
simulations_9.0,sea,simulations,15,45,train
simulations_9.0,sea,simulations,30,60,train
simulations_9.0,sea,simulations,45,75,train
simulations_9.0,sea,simulations,60,90,train
simulations_9.0,sea,simulations,75,105,train
simulations_9.0,sea,simulations,90,120,train
simulations_9.0,sea,simulations,105,135,train
simulations_9.0,sea,simulations,120,150,train
simulations_9.0,sea,simulations,135,165,train
simulations_9.0,sea,simulations,150,180,train
simulations_9.0,sea,simulations,165,195,train
simulations_9.0,sea,simulations,180,210,train
simulations_9.0,sea,simulations,195,225,train
simulations_9.0,sea,simulations,210,240,train
simulations_9.0,sea,simulations,225,255,train
simulations_9.0,sea,simulations,240,270,train
simulations_9.0,sea,simulations,255,285,excluded
simulations_9.0,sea,simulations,270,300,excluded
simulations_9.0,sea,simulations,285,315,validation
simulations_9.0,sea,simulations,300,330,validation
simulations_9.0,sea,simulations,315,345,validation
simulations_9.0,sea,simulations,330,360,validation
simulations_9.0,sea,simulations,345,375,excluded
simulations_9.0,sea,simulations,360,390,excluded
simulations_9.0,sea,simulations,375,405,test
simulations_9.0,sea,simulations,390,420,test
simulations_9.0,sea,simulations,405,435,test
simulations_9.0,sea,simulations,420,450,test
simulations_9.0,walk,simulations,0,30,train
simulations_9.0,walk,simulations,15,45,train
simulations_9.0,walk,simulations,30,60,train
simulations_9.0,walk,simulations,45,75,train
simulations_9.0,walk,simulations,60,90,train
simulations_9.0,walk,simulations,75,105,train
simulations_9.0,walk,simulations,90,120,train
simulations_9.0,walk,simulations,105,135,train
simulations_9.0,walk,simulations,120,150,train
simulations_9.0,walk,simulations,135,165,train
simulations_9.0,walk,simulations,150,180,train
simulations_9.0,walk,simulations,165,195,train
simulations_9.0,walk,simulations,180,210,train
simulations_9.0,walk,simulations,195,225,train
simulations_9.0,walk,simulations,210,240,train
simulations_9.0,walk,simulations,225,255,excluded
simulations_9.0,walk,simulations,240,270,excluded
simulations_9.0,walk,simulations,255,285,excluded
simulations_9.0,walk,simulations,270,300,validation
simulations_9.0,walk,simulations,285,315,validation
simulations_9.0,walk,simulations,300,330,validation
simulations_9.0,walk,simulations,315,345,excluded
simulations_9.0,walk,simulations,330,360,excluded
simulations_9.0,walk,simulations,345,375,excluded
simulations_9.0,walk,simulations,360,390,test
simulations_9.0,walk,simulations,375,405,test
simulations_9.0,walk,simulations,390,420,test
terrain_101.0,flat,terrain,0,30,train
terrain_101.0,flat,terrain,15,45,train
terrain_101.0,flat,terrain,30,60,train
terrain_101.0,flat,terrain,45,75,train
terrain_101.0,flat,terrain,60,90,train
terrain_101.0,flat,terrain,75,105,train
terrain_101.0,flat,terrain,90,120,train
terrain_101.0,flat,terrain,105,135,train
terrain_101.0,flat,terrain,120,150,train
terrain_101.0,flat,terrain,135,165,train
terrain_101.0,flat,terrain,150,180,train
terrain_101.0,flat,terrain,165,195,excluded
terrain_101.0,flat,terrain,180,210,excluded
terrain_101.0,flat,terrain,195,225,validation
terrain_101.0,flat,terrain,210,240,validation
terrain_101.0,flat,terrain,225,255,excluded
terrain_101.0,flat,terrain,240,270,excluded
terrain_101.0,flat,terrain,255,285,test
terrain_101.0,flat,terrain,270,300,test
terrain_101.0,noise,terrain,0,30,train
terrain_101.0,noise,terrain,15,45,train
terrain_101.0,noise,terrain,30,60,train
terrain_101.0,noise,terrain,45,75,train
terrain_101.0,noise,terrain,60,90,train
terrain_101.0,noise,terrain,75,105,train
terrain_101.0,noise,terrain,90,120,train
terrain_101.0,noise,terrain,105,135,train
terrain_101.0,noise,terrain,120,150,train
terrain_101.0,noise,terrain,135,165,train
terrain_101.0,noise,terrain,150,180,train
terrain_101.0,noise,terrain,165,195,excluded
terrain_101.0,noise,terrain,180,210,excluded
terrain_101.0,noise,terrain,195,225,validation
terrain_101.0,noise,terrain,210,240,validation
terrain_101.0,noise,terrain,225,255,excluded
terrain_101.0,noise,terrain,240,270,excluded
terrain_101.0,noise,terrain,255,285,test
terrain_101.0,noise,terrain,270,300,test
terrain_101.0,speedbumps,terrain,0,30,train
terrain_101.0,speedbumps,terrain,15,45,train
terrain_101.0,speedbumps,terrain,30,60,train
terrain_101.0,speedbumps,terrain,45,75,train
terrain_101.0,speedbumps,terrain,60,90,train
terrain_101.0,speedbumps,terrain,75,105,train
terrain_101.0,speedbumps,terrain,90,120,train
terrain_101.0,speedbumps,terrain,105,135,train
terrain_101.0,speedbumps,terrain,120,150,train
terrain_101.0,speedbumps,terrain,135,165,train
terrain_101.0,speedbumps,terrain,150,180,train
terrain_101.0,speedbumps,terrain,165,195,excluded
terrain_101.0,speedbumps,terrain,180,210,excluded
terrain_101.0,speedbumps,terrain,195,225,validation
terrain_101.0,speedbumps,terrain,210,240,validation
terrain_101.0,speedbumps,terrain,225,255,excluded
terrain_101.0,speedbumps,terrain,240,270,excluded
terrain_101.0,speedbumps,terrain,255,285,test
terrain_101.0,speedbumps,terrain,270,300,test
terrain_102.0,flat,terrain,0,30,train
terrain_102.0,flat,terrain,15,45,train
terrain_102.0,flat,terrain,30,60,train
terrain_102.0,flat,terrain,45,75,train
terrain_102.0,flat,terrain,60,90,train
terrain_102.0,flat,terrain,75,105,train
terrain_102.0,flat,terrain,90,120,train
terrain_102.0,flat,terrain,105,135,train
terrain_102.0,flat,terrain,120,150,train
terrain_102.0,flat,terrain,135,165,train
terrain_102.0,flat,terrain,150,180,train
terrain_102.0,flat,terrain,165,195,excluded
terrain_102.0,flat,terrain,180,210,excluded
terrain_102.0,flat,terrain,195,225,validation
terrain_102.0,flat,terrain,210,240,validation
terrain_102.0,flat,terrain,225,255,excluded
terrain_102.0,flat,terrain,240,270,excluded
terrain_102.0,flat,terrain,255,285,test
terrain_102.0,flat,terrain,270,300,test
terrain_102.0,noise,terrain,0,30,train
terrain_102.0,noise,terrain,15,45,train
terrain_102.0,noise,terrain,30,60,train
terrain_102.0,noise,terrain,45,75,train
terrain_102.0,noise,terrain,60,90,train
terrain_102.0,noise,terrain,75,105,train
terrain_102.0,noise,terrain,90,120,train
terrain_102.0,noise,terrain,105,135,train
terrain_102.0,noise,terrain,120,150,train
terrain_102.0,noise,terrain,135,165,train
terrain_102.0,noise,terrain,150,180,train
terrain_102.0,noise,terrain,165,195,excluded
terrain_102.0,noise,terrain,180,210,excluded
terrain_102.0,noise,terrain,195,225,validation
terrain_102.0,noise,terrain,210,240,validation
terrain_102.0,noise,terrain,225,255,excluded
terrain_102.0,noise,terrain,240,270,excluded
terrain_102.0,noise,terrain,255,285,test
terrain_102.0,noise,terrain,270,300,test
terrain_102.0,speedbumps,terrain,0,30,train
terrain_102.0,speedbumps,terrain,15,45,train
terrain_102.0,speedbumps,terrain,30,60,train
terrain_102.0,speedbumps,terrain,45,75,train
terrain_102.0,speedbumps,terrain,60,90,train
terrain_102.0,speedbumps,terrain,75,105,train
terrain_102.0,speedbumps,terrain,90,120,train
terrain_102.0,speedbumps,terrain,105,135,train
terrain_102.0,speedbumps,terrain,120,150,train
terrain_102.0,speedbumps,terrain,135,165,train
terrain_102.0,speedbumps,terrain,150,180,train
terrain_102.0,speedbumps,terrain,165,195,excluded
terrain_102.0,speedbumps,terrain,180,210,excluded
terrain_102.0,speedbumps,terrain,195,225,validation
terrain_102.0,speedbumps,terrain,210,240,validation
terrain_102.0,speedbumps,terrain,225,255,excluded
terrain_102.0,speedbumps,terrain,240,270,excluded
terrain_102.0,speedbumps,terrain,255,285,test
terrain_102.0,speedbumps,terrain,270,300,test
terrain_103.0,flat,terrain,0,30,train
terrain_103.0,flat,terrain,15,45,train
terrain_103.0,flat,terrain,30,60,train
terrain_103.0,flat,terrain,45,75,train
terrain_103.0,flat,terrain,60,90,train
terrain_103.0,flat,terrain,75,105,train
terrain_103.0,flat,terrain,90,120,train
terrain_103.0,flat,terrain,105,135,train
terrain_103.0,flat,terrain,120,150,train
terrain_103.0,flat,terrain,135,165,train
terrain_103.0,flat,terrain,150,180,train
terrain_103.0,flat,terrain,165,195,excluded
terrain_103.0,flat,terrain,180,210,excluded
terrain_103.0,flat,terrain,195,225,validation
terrain_103.0,flat,terrain,210,240,validation
terrain_103.0,flat,terrain,225,255,excluded
terrain_103.0,flat,terrain,240,270,excluded
terrain_103.0,flat,terrain,255,285,test
terrain_103.0,flat,terrain,270,300,test
terrain_103.0,noise,terrain,0,30,train
terrain_103.0,noise,terrain,15,45,train
terrain_103.0,noise,terrain,30,60,train
terrain_103.0,noise,terrain,45,75,train
terrain_103.0,noise,terrain,60,90,train
terrain_103.0,noise,terrain,75,105,train
terrain_103.0,noise,terrain,90,120,train
terrain_103.0,noise,terrain,105,135,train
terrain_103.0,noise,terrain,120,150,train
terrain_103.0,noise,terrain,135,165,train
terrain_103.0,noise,terrain,150,180,train
terrain_103.0,noise,terrain,165,195,excluded
terrain_103.0,noise,terrain,180,210,excluded
terrain_103.0,noise,terrain,195,225,validation
terrain_103.0,noise,terrain,210,240,validation
terrain_103.0,noise,terrain,225,255,excluded
terrain_103.0,noise,terrain,240,270,excluded
terrain_103.0,noise,terrain,255,285,test
terrain_103.0,noise,terrain,270,300,test
terrain_103.0,speedbumps,terrain,0,30,train
terrain_103.0,speedbumps,terrain,15,45,train
terrain_103.0,speedbumps,terrain,30,60,train
terrain_103.0,speedbumps,terrain,45,75,train
terrain_103.0,speedbumps,terrain,60,90,train
terrain_103.0,speedbumps,terrain,75,105,train
terrain_103.0,speedbumps,terrain,90,120,train
terrain_103.0,speedbumps,terrain,105,135,train
terrain_103.0,speedbumps,terrain,120,150,train
terrain_103.0,speedbumps,terrain,135,165,train
terrain_103.0,speedbumps,terrain,150,180,train
terrain_103.0,speedbumps,terrain,165,195,excluded
terrain_103.0,speedbumps,terrain,180,210,excluded
terrain_103.0,speedbumps,terrain,195,225,validation
terrain_103.0,speedbumps,terrain,210,240,validation
terrain_103.0,speedbumps,terrain,225,255,excluded
terrain_103.0,speedbumps,terrain,240,270,excluded
terrain_103.0,speedbumps,terrain,255,285,test
terrain_103.0,speedbumps,terrain,270,300,test
terrain_104.0,flat,terrain,0,30,train
terrain_104.0,flat,terrain,15,45,train
terrain_104.0,flat,terrain,30,60,train
terrain_104.0,flat,terrain,45,75,train
terrain_104.0,flat,terrain,60,90,train
terrain_104.0,flat,terrain,75,105,train
terrain_104.0,flat,terrain,90,120,train
terrain_104.0,flat,terrain,105,135,train
terrain_104.0,flat,terrain,120,150,train
terrain_104.0,flat,terrain,135,165,train
terrain_104.0,flat,terrain,150,180,train
terrain_104.0,flat,terrain,165,195,excluded
terrain_104.0,flat,terrain,180,210,excluded
terrain_104.0,flat,terrain,195,225,validation
terrain_104.0,flat,terrain,210,240,validation
terrain_104.0,flat,terrain,225,255,excluded
terrain_104.0,flat,terrain,240,270,excluded
terrain_104.0,flat,terrain,255,285,test
terrain_104.0,flat,terrain,270,300,test
terrain_104.0,noise,terrain,0,30,train
terrain_104.0,noise,terrain,15,45,train
terrain_104.0,noise,terrain,30,60,train
terrain_104.0,noise,terrain,45,75,train
terrain_104.0,noise,terrain,60,90,train
terrain_104.0,noise,terrain,75,105,train
terrain_104.0,noise,terrain,90,120,train
terrain_104.0,noise,terrain,105,135,train
terrain_104.0,noise,terrain,120,150,train
terrain_104.0,noise,terrain,135,165,train
terrain_104.0,noise,terrain,150,180,train
terrain_104.0,noise,terrain,165,195,excluded
terrain_104.0,noise,terrain,180,210,excluded
terrain_104.0,noise,terrain,195,225,validation
terrain_104.0,noise,terrain,210,240,validation
terrain_104.0,noise,terrain,225,255,excluded
terrain_104.0,noise,terrain,240,270,excluded
terrain_104.0,noise,terrain,255,285,test
terrain_104.0,noise,terrain,270,300,test
terrain_104.0,speedbumps,terrain,0,30,train
terrain_104.0,speedbumps,terrain,15,45,train
terrain_104.0,speedbumps,terrain,30,60,train
terrain_104.0,speedbumps,terrain,45,75,train
terrain_104.0,speedbumps,terrain,60,90,train
terrain_104.0,speedbumps,terrain,75,105,train
terrain_104.0,speedbumps,terrain,90,120,train
terrain_104.0,speedbumps,terrain,105,135,train
terrain_104.0,speedbumps,terrain,120,150,train
terrain_104.0,speedbumps,terrain,135,165,train
terrain_104.0,speedbumps,terrain,150,180,train
terrain_104.0,speedbumps,terrain,165,195,excluded
terrain_104.0,speedbumps,terrain,180,210,excluded
terrain_104.0,speedbumps,terrain,195,225,validation
terrain_104.0,speedbumps,terrain,210,240,validation
terrain_104.0,speedbumps,terrain,225,255,excluded
terrain_104.0,speedbumps,terrain,240,270,excluded
terrain_104.0,speedbumps,terrain,255,285,test
terrain_104.0,speedbumps,terrain,270,300,test
terrain_105.0,flat,terrain,0,30,train
terrain_105.0,flat,terrain,15,45,train
terrain_105.0,flat,terrain,30,60,train
terrain_105.0,flat,terrain,45,75,train
terrain_105.0,flat,terrain,60,90,train
terrain_105.0,flat,terrain,75,105,train
terrain_105.0,flat,terrain,90,120,train
terrain_105.0,flat,terrain,105,135,train
terrain_105.0,flat,terrain,120,150,train
terrain_105.0,flat,terrain,135,165,train
terrain_105.0,flat,terrain,150,180,train
terrain_105.0,flat,terrain,165,195,excluded
terrain_105.0,flat,terrain,180,210,excluded
terrain_105.0,flat,terrain,195,225,validation
terrain_105.0,flat,terrain,210,240,validation
terrain_105.0,flat,terrain,225,255,excluded
terrain_105.0,flat,terrain,240,270,excluded
terrain_105.0,flat,terrain,255,285,test
terrain_105.0,flat,terrain,270,300,test
terrain_105.0,noise,terrain,0,30,train
terrain_105.0,noise,terrain,15,45,train
terrain_105.0,noise,terrain,30,60,train
terrain_105.0,noise,terrain,45,75,train
terrain_105.0,noise,terrain,60,90,train
terrain_105.0,noise,terrain,75,105,train
terrain_105.0,noise,terrain,90,120,train
terrain_105.0,noise,terrain,105,135,train
terrain_105.0,noise,terrain,120,150,train
terrain_105.0,noise,terrain,135,165,train
terrain_105.0,noise,terrain,150,180,train
terrain_105.0,noise,terrain,165,195,excluded
terrain_105.0,noise,terrain,180,210,excluded
terrain_105.0,noise,terrain,195,225,validation
terrain_105.0,noise,terrain,210,240,validation
terrain_105.0,noise,terrain,225,255,excluded
terrain_105.0,noise,terrain,240,270,excluded
terrain_105.0,noise,terrain,255,285,test
terrain_105.0,noise,terrain,270,300,test
terrain_105.0,speedbumps,terrain,0,30,train
terrain_105.0,speedbumps,terrain,15,45,train
terrain_105.0,speedbumps,terrain,30,60,train
terrain_105.0,speedbumps,terrain,45,75,train
terrain_105.0,speedbumps,terrain,60,90,train
terrain_105.0,speedbumps,terrain,75,105,train
terrain_105.0,speedbumps,terrain,90,120,train
terrain_105.0,speedbumps,terrain,105,135,train
terrain_105.0,speedbumps,terrain,120,150,train
terrain_105.0,speedbumps,terrain,135,165,train
terrain_105.0,speedbumps,terrain,150,180,train
terrain_105.0,speedbumps,terrain,165,195,excluded
terrain_105.0,speedbumps,terrain,180,210,excluded
terrain_105.0,speedbumps,terrain,195,225,validation
terrain_105.0,speedbumps,terrain,210,240,validation
terrain_105.0,speedbumps,terrain,225,255,excluded
terrain_105.0,speedbumps,terrain,240,270,excluded
terrain_105.0,speedbumps,terrain,255,285,test
terrain_105.0,speedbumps,terrain,270,300,test
terrain_106.0,flat,terrain,0,30,train
terrain_106.0,flat,terrain,15,45,train
terrain_106.0,flat,terrain,30,60,train
terrain_106.0,flat,terrain,45,75,train
terrain_106.0,flat,terrain,60,90,train
terrain_106.0,flat,terrain,75,105,train
terrain_106.0,flat,terrain,90,120,train
terrain_106.0,flat,terrain,105,135,train
terrain_106.0,flat,terrain,120,150,train
terrain_106.0,flat,terrain,135,165,train
terrain_106.0,flat,terrain,150,180,train
terrain_106.0,flat,terrain,165,195,excluded
terrain_106.0,flat,terrain,180,210,excluded
terrain_106.0,flat,terrain,195,225,validation
terrain_106.0,flat,terrain,210,240,validation
terrain_106.0,flat,terrain,225,255,excluded
terrain_106.0,flat,terrain,240,270,excluded
terrain_106.0,flat,terrain,255,285,test
terrain_106.0,flat,terrain,270,300,test
terrain_106.0,noise,terrain,0,30,train
terrain_106.0,noise,terrain,15,45,train
terrain_106.0,noise,terrain,30,60,train
terrain_106.0,noise,terrain,45,75,train
terrain_106.0,noise,terrain,60,90,train
terrain_106.0,noise,terrain,75,105,train
terrain_106.0,noise,terrain,90,120,train
terrain_106.0,noise,terrain,105,135,train
terrain_106.0,noise,terrain,120,150,train
terrain_106.0,noise,terrain,135,165,train
terrain_106.0,noise,terrain,150,180,train
terrain_106.0,noise,terrain,165,195,excluded
terrain_106.0,noise,terrain,180,210,excluded
terrain_106.0,noise,terrain,195,225,validation
terrain_106.0,noise,terrain,210,240,validation
terrain_106.0,noise,terrain,225,255,excluded
terrain_106.0,noise,terrain,240,270,excluded
terrain_106.0,noise,terrain,255,285,test
terrain_106.0,noise,terrain,270,300,test
terrain_106.0,speedbumps,terrain,0,30,train
terrain_106.0,speedbumps,terrain,15,45,train
terrain_106.0,speedbumps,terrain,30,60,train
terrain_106.0,speedbumps,terrain,45,75,train
terrain_106.0,speedbumps,terrain,60,90,train
terrain_106.0,speedbumps,terrain,75,105,train
terrain_106.0,speedbumps,terrain,90,120,train
terrain_106.0,speedbumps,terrain,105,135,train
terrain_106.0,speedbumps,terrain,120,150,train
terrain_106.0,speedbumps,terrain,135,165,train
terrain_106.0,speedbumps,terrain,150,180,train
terrain_106.0,speedbumps,terrain,165,195,excluded
terrain_106.0,speedbumps,terrain,180,210,excluded
terrain_106.0,speedbumps,terrain,195,225,validation
terrain_106.0,speedbumps,terrain,210,240,validation
terrain_106.0,speedbumps,terrain,225,255,excluded
terrain_106.0,speedbumps,terrain,240,270,excluded
terrain_106.0,speedbumps,terrain,255,285,test
terrain_106.0,speedbumps,terrain,270,300,test
terrain_107.0,flat,terrain,0,30,train
terrain_107.0,flat,terrain,15,45,train
terrain_107.0,flat,terrain,30,60,train
terrain_107.0,flat,terrain,45,75,train
terrain_107.0,flat,terrain,60,90,train
terrain_107.0,flat,terrain,75,105,train
terrain_107.0,flat,terrain,90,120,train
terrain_107.0,flat,terrain,105,135,train
terrain_107.0,flat,terrain,120,150,train
terrain_107.0,flat,terrain,135,165,train
terrain_107.0,flat,terrain,150,180,train
terrain_107.0,flat,terrain,165,195,excluded
terrain_107.0,flat,terrain,180,210,excluded
terrain_107.0,flat,terrain,195,225,validation
terrain_107.0,flat,terrain,210,240,validation
terrain_107.0,flat,terrain,225,255,excluded
terrain_107.0,flat,terrain,240,270,excluded
terrain_107.0,flat,terrain,255,285,test
terrain_107.0,flat,terrain,270,300,test
terrain_107.0,noise,terrain,0,30,train
terrain_107.0,noise,terrain,15,45,train
terrain_107.0,noise,terrain,30,60,train
terrain_107.0,noise,terrain,45,75,train
terrain_107.0,noise,terrain,60,90,train
terrain_107.0,noise,terrain,75,105,train
terrain_107.0,noise,terrain,90,120,train
terrain_107.0,noise,terrain,105,135,train
terrain_107.0,noise,terrain,120,150,train
terrain_107.0,noise,terrain,135,165,train
terrain_107.0,noise,terrain,150,180,train
terrain_107.0,noise,terrain,165,195,excluded
terrain_107.0,noise,terrain,180,210,excluded
terrain_107.0,noise,terrain,195,225,validation
terrain_107.0,noise,terrain,210,240,validation
terrain_107.0,noise,terrain,225,255,excluded
terrain_107.0,noise,terrain,240,270,excluded
terrain_107.0,noise,terrain,255,285,test
terrain_107.0,noise,terrain,270,300,test
terrain_107.0,speedbumps,terrain,0,30,train
terrain_107.0,speedbumps,terrain,15,45,train
terrain_107.0,speedbumps,terrain,30,60,train
terrain_107.0,speedbumps,terrain,45,75,train
terrain_107.0,speedbumps,terrain,60,90,train
terrain_107.0,speedbumps,terrain,75,105,train
terrain_107.0,speedbumps,terrain,90,120,train
terrain_107.0,speedbumps,terrain,105,135,train
terrain_107.0,speedbumps,terrain,120,150,train
terrain_107.0,speedbumps,terrain,135,165,train
terrain_107.0,speedbumps,terrain,150,180,train
terrain_107.0,speedbumps,terrain,165,195,excluded
terrain_107.0,speedbumps,terrain,180,210,excluded
terrain_107.0,speedbumps,terrain,195,225,validation
terrain_107.0,speedbumps,terrain,210,240,validation
terrain_107.0,speedbumps,terrain,225,255,excluded
terrain_107.0,speedbumps,terrain,240,270,excluded
terrain_107.0,speedbumps,terrain,255,285,test
terrain_107.0,speedbumps,terrain,270,300,test
terrain_108.0,noise,terrain,0,30,train
terrain_108.0,noise,terrain,15,45,train
terrain_108.0,noise,terrain,30,60,train
terrain_108.0,noise,terrain,45,75,train
terrain_108.0,noise,terrain,60,90,train
terrain_108.0,noise,terrain,75,105,train
terrain_108.0,noise,terrain,90,120,train
terrain_108.0,noise,terrain,105,135,train
terrain_108.0,noise,terrain,120,150,train
terrain_108.0,noise,terrain,135,165,train
terrain_108.0,noise,terrain,150,180,train
terrain_108.0,noise,terrain,165,195,excluded
terrain_108.0,noise,terrain,180,210,excluded
terrain_108.0,noise,terrain,195,225,validation
terrain_108.0,noise,terrain,210,240,validation
terrain_108.0,noise,terrain,225,255,excluded
terrain_108.0,noise,terrain,240,270,excluded
terrain_108.0,noise,terrain,255,285,test
terrain_108.0,noise,terrain,270,300,test
terrain_108.0,speedbumps,terrain,0,30,train
terrain_108.0,speedbumps,terrain,15,45,train
terrain_108.0,speedbumps,terrain,30,60,train
terrain_108.0,speedbumps,terrain,45,75,train
terrain_108.0,speedbumps,terrain,60,90,train
terrain_108.0,speedbumps,terrain,75,105,train
terrain_108.0,speedbumps,terrain,90,120,train
terrain_108.0,speedbumps,terrain,105,135,train
terrain_108.0,speedbumps,terrain,120,150,train
terrain_108.0,speedbumps,terrain,135,165,train
terrain_108.0,speedbumps,terrain,150,180,train
terrain_108.0,speedbumps,terrain,165,195,excluded
terrain_108.0,speedbumps,terrain,180,210,excluded
terrain_108.0,speedbumps,terrain,195,225,validation
terrain_108.0,speedbumps,terrain,210,240,validation
terrain_108.0,speedbumps,terrain,225,255,excluded
terrain_108.0,speedbumps,terrain,240,270,excluded
terrain_108.0,speedbumps,terrain,255,285,test
terrain_108.0,speedbumps,terrain,270,300,test
terrain_109.0,flat,terrain,0,30,train
terrain_109.0,flat,terrain,15,45,train
terrain_109.0,flat,terrain,30,60,train
terrain_109.0,flat,terrain,45,75,train
terrain_109.0,flat,terrain,60,90,train
terrain_109.0,flat,terrain,75,105,train
terrain_109.0,flat,terrain,90,120,train
terrain_109.0,flat,terrain,105,135,train
terrain_109.0,flat,terrain,120,150,train
terrain_109.0,flat,terrain,135,165,train
terrain_109.0,flat,terrain,150,180,train
terrain_109.0,flat,terrain,165,195,excluded
terrain_109.0,flat,terrain,180,210,excluded
terrain_109.0,flat,terrain,195,225,validation
terrain_109.0,flat,terrain,210,240,validation
terrain_109.0,flat,terrain,225,255,excluded
terrain_109.0,flat,terrain,240,270,excluded
terrain_109.0,flat,terrain,255,285,test
terrain_109.0,flat,terrain,270,300,test
terrain_109.0,noise,terrain,0,30,train
terrain_109.0,noise,terrain,15,45,train
terrain_109.0,noise,terrain,30,60,train
terrain_109.0,noise,terrain,45,75,train
terrain_109.0,noise,terrain,60,90,train
terrain_109.0,noise,terrain,75,105,train
terrain_109.0,noise,terrain,90,120,train
terrain_109.0,noise,terrain,105,135,train
terrain_109.0,noise,terrain,120,150,train
terrain_109.0,noise,terrain,135,165,train
terrain_109.0,noise,terrain,150,180,train
terrain_109.0,noise,terrain,165,195,excluded
terrain_109.0,noise,terrain,180,210,excluded
terrain_109.0,noise,terrain,195,225,validation
terrain_109.0,noise,terrain,210,240,validation
terrain_109.0,noise,terrain,225,255,excluded
terrain_109.0,noise,terrain,240,270,excluded
terrain_109.0,noise,terrain,255,285,test
terrain_109.0,noise,terrain,270,300,test
terrain_109.0,speedbumps,terrain,0,30,train
terrain_109.0,speedbumps,terrain,15,45,train
terrain_109.0,speedbumps,terrain,30,60,train
terrain_109.0,speedbumps,terrain,45,75,train
terrain_109.0,speedbumps,terrain,60,90,train
terrain_109.0,speedbumps,terrain,75,105,train
terrain_109.0,speedbumps,terrain,90,120,train
terrain_109.0,speedbumps,terrain,105,135,train
terrain_109.0,speedbumps,terrain,120,150,train
terrain_109.0,speedbumps,terrain,135,165,train
terrain_109.0,speedbumps,terrain,150,180,train
terrain_109.0,speedbumps,terrain,165,195,excluded
terrain_109.0,speedbumps,terrain,180,210,excluded
terrain_109.0,speedbumps,terrain,195,225,validation
terrain_109.0,speedbumps,terrain,210,240,validation
terrain_109.0,speedbumps,terrain,225,255,excluded
terrain_109.0,speedbumps,terrain,240,270,excluded
terrain_109.0,speedbumps,terrain,255,285,test
terrain_109.0,speedbumps,terrain,270,300,test
terrain_110.0,flat,terrain,0,30,train
terrain_110.0,flat,terrain,15,45,train
terrain_110.0,flat,terrain,30,60,train
terrain_110.0,flat,terrain,45,75,train
terrain_110.0,flat,terrain,60,90,train
terrain_110.0,flat,terrain,75,105,train
terrain_110.0,flat,terrain,90,120,train
terrain_110.0,flat,terrain,105,135,train
terrain_110.0,flat,terrain,120,150,train
terrain_110.0,flat,terrain,135,165,train
terrain_110.0,flat,terrain,150,180,train
terrain_110.0,flat,terrain,165,195,excluded
terrain_110.0,flat,terrain,180,210,excluded
terrain_110.0,flat,terrain,195,225,validation
terrain_110.0,flat,terrain,210,240,validation
terrain_110.0,flat,terrain,225,255,excluded
terrain_110.0,flat,terrain,240,270,excluded
terrain_110.0,flat,terrain,255,285,test
terrain_110.0,flat,terrain,270,300,test
terrain_110.0,noise,terrain,0,30,train
terrain_110.0,noise,terrain,15,45,train
terrain_110.0,noise,terrain,30,60,train
terrain_110.0,noise,terrain,45,75,train
terrain_110.0,noise,terrain,60,90,train
terrain_110.0,noise,terrain,75,105,train
terrain_110.0,noise,terrain,90,120,train
